conditional_volatility_ratio				0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
				GARCH_asset_price	delta_GARCH	delta_bias_mean	delta_bias_std	iv_GARCH	price_GARCH	price_bias_mean	price_bias_std	GARCH_asset_price	delta_GARCH	delta_bias_mean	delta_bias_std	iv_GARCH	price_GARCH	price_bias_mean	price_bias_std	GARCH_asset_price	delta_GARCH	delta_bias_mean	delta_bias_std	iv_GARCH	price_GARCH	price_bias_mean	price_bias_std
T	moneyness	price_BS	delta_BS																								
30	0.7	0.0017582905159963455	0.0008544497648308787	70.28528892249265	0.0012129706135103394	41.95926588503688	49.575085784306616	0.40494325696916034	0.003244237757059007	84.51090576579946	81.03969683684961	70.33179663150293	0.0016966108124860943	98.56179758231941	58.82865570327297	0.4222088404523841	0.005230288684907266	197.46441997632525	122.47664478975845	70.27647871889606	0.0021069131082818407	146.58127311894836	65.44438470798603	0.42796757354511633	0.006066281765211836	245.01020792768955	129.2092266054721
30	0.701	0.0018456446680872457	0.0008928832603740656	70.40028901296407	0.0015963751599714574	78.78878805530195	55.0045907405286	0.42811695350389417	0.006340621274993533	243.54507043680889	161.81055161409884	70.3891002441544	0.0017623401012829677	97.37631776685465	56.969831977536636	0.4110206971124212	0.004032179848231528	118.46999684995276	86.20028901878388	70.38845643425216	0.0021680428597862017	142.81369760229572	63.54275671875609	0.4295901153336726	0.006578573281438934	256.4376932996918	121.70991491641145
30	0.702	0.0019369180042797252	0.0009328418864001696	70.5283406503719	0.0018869551496368154	102.2802767700068	56.533890177434955	0.41726623864141105	0.00498919950268626	157.58444558119405	95.84530088223671	70.54888889275426	0.001776926494205744	90.48528160146103	55.48364452734997	0.4317713601773324	0.007224176329067106	272.972749135735	141.0082044716912	70.47670532835882	0.0024933643806171225	167.28692364351244	65.20026679848532	0.43452891903006674	0.007723173766935641	298.73519425555816	126.35094518770376
30	0.703	0.002032265591701804	0.0009743769474053573	70.54080467944027	0.0014780606764938364	51.69290287806222	47.99021969169423	0.4103795805351882	0.004317781181096232	112.46146166754488	96.85859058983812	70.60806357754285	0.0016399631390134886	68.30890174285254	50.77019054313033	0.42102253050723065	0.005740535858585773	182.46976586257554	114.6010491467528	70.64287501406531	0.002788041789796161	186.1358529899917	66.00592923094601	0.4382577913765588	0.008770355194999734	331.5555619703968	145.70848527436604
30	0.704	0.002131847695163669	0.0010175410961564845	70.71334217066807	0.0015614555059583052	53.45380268731417	47.15521213622617	0.4091863272280382	0.004361190180459038	104.57325306835372	94.7190834954708	70.67642564549134	0.0015978227965322415	57.02783922611389	47.8042115609298	0.4136741674242261	0.004929649749335728	131.2383647536915	100.60657912823773	70.72968571032168	0.0026033015603437017	155.84239989687342	60.97701157723317	0.4327031107660207	0.007994233345696685	274.9908290274433	119.99365132366741
30	0.705	0.002235829913063675	0.001062388355196538	70.77394695860616	0.0017983817327984141	69.27724442778931	48.46959194178174	0.41471303381412955	0.00528625322305527	136.43360311839263	91.69249764991088	70.77344016132375	0.0016058408185230988	51.15384225253706	46.016379257438764	0.4172689208923437	0.005654702579344359	152.91291373751815	103.5562606103687	70.76408513866595	0.0024539297273830376	130.98236302948453	56.691231600687104	0.4294303389787569	0.007682837715646207	243.62353194920362	113.75821463208771
30	0.706	0.002344383315433074	0.001108974138215419	70.91601160253623	0.0015298677806946902	37.953422715211424	42.79654760482247	0.406687791630951	0.004435185565567833	89.18346399972266	85.87454315367863	70.90467183951037	0.0017828170168841095	60.76272254220926	46.45784412630146	0.42022345315837334	0.006359020140313638	171.24489832580764	118.94563579278363	70.92059384320287	0.002306289169923216	107.96600123015844	52.678511653310174	0.4266241770719722	0.007463795769363225	218.3692581426024	119.20323004418331
