Datum;Erster;Hoch;Tief;Schlusskurs;Volumen
22/06/2010;6254.86;6295.58;6216.39;6269.04;2493606000
21/06/2010;6320.41;6330.81;6263.89;6292.97;2693207000
18/06/2010;6223.88;6256.55;6189.71;6216.98;8481291000
17/06/2010;6181.77;6241.36;6164.99;6223.54;3135669000
16/06/2010;6203.01;6207.11;6143.18;6190.91;3232823000
15/06/2010;6089.32;6194.18;6089.32;6175.05;2974130000
14/06/2010;6113.46;6137.25;6093.38;6125;2816301000
11/06/2010;6045.87;6083.59;5983.28;6047.83;3507495000
10/06/2010;5959.11;6089.43;5925.06;6056.59;3681656000
09/06/2010;5895.94;5993.93;5832.97;5984.75;3327301000
08/06/2010;5916.86;5922.95;5799.43;5868.55;4778016000
07/06/2010;5876.48;5954.47;5851.93;5904.95;3233716000
04/06/2010;6081.67;6114.58;5912.9;5938.88;3659967000
03/06/2010;6075.68;6101.82;6046.38;6054.63;2784287000
02/06/2010;5923.03;5992.21;5869.7;5981.2;2730876000
01/06/2010;5943.94;6011.9;5834.07;5981.27;3259614000
31/05/2010;5933.58;5993.94;5931.2;5964.33;1286982000
28/05/2010;5962.84;5980.78;5927.32;5946.18;3040045000
27/05/2010;5802.64;5952.21;5802.36;5937.14;5607880000
26/05/2010;5735.46;5828.23;5721.07;5758.02;4607920000
25/05/2010;5659.59;5690.25;5607.69;5670.04;4818917000
24/05/2010;5858.45;5872.07;5733.57;5805.68;2443202000
21/05/2010;5833.44;5872.65;5689.8;5829.25;11587856000
20/05/2010;6023.11;6043.84;5780.79;5867.88;5720151000
19/05/2010;6092.02;6124.53;5972.17;5988.67;5138458000
18/05/2010;6144.08;6181.26;6113.87;6155.93;3421603000
17/05/2010;6029.91;6151.54;6026.32;6066.92;4049686000
14/05/2010;6226;6233.71;6015.36;6056.71;4978263000
13/05/2010;6240.67;6276.55;6196.89;6251.97;3476153000
12/05/2010;6026.06;6217.15;6006.44;6183.49;5306377000
11/05/2010;5922.03;6042.08;5918.14;6037.71;4675456000
10/05/2010;5814.41;6017.91;5808.81;6017.91;8148467000
07/05/2010;5790.67;5905.05;5655.18;5715.09;8905117000
06/05/2010;5919.94;6009.13;5884.39;5908.26;7949885000
05/05/2010;6021.06;6031.09;5929.35;5958.45;7338872000
04/05/2010;6175.87;6196.93;5997.36;6006.86;6237656000
03/05/2010;6122.76;6190.07;6089.93;6166.92;3022786000
30/04/2010;6155.57;6205.72;6086.09;6135.7;6838377000
29/04/2010;6110.56;6159.41;6073.45;6144.91;6473573000
28/04/2010;6141.01;6159.02;6024.01;6084.34;7747846000
27/04/2010;6332.4;6333;6159.51;6159.51;5611976000
26/04/2010;6317.13;6341.52;6299.62;6332.1;3516677000
23/04/2010;6192.62;6287.5;6170.39;6259.53;4202973000
22/04/2010;6229.23;6286.36;6142.16;6168.72;6125849000
21/04/2010;6280.54;6281.38;6229.42;6230.38;4619438000
20/04/2010;6193.5;6267.52;6172.57;6264.23;4224656000
19/04/2010;6158.6;6190.86;6140.38;6162.44;3824272000
16/04/2010;6264.65;6305.4;6162.84;6180.9;6458195000
15/04/2010;6286.63;6310.76;6249.74;6291.45;3131646000
14/04/2010;6269.48;6305.15;6249.92;6278.4;3375904000
13/04/2010;6236.28;6251.46;6199.71;6230.83;2891019000
12/04/2010;6283.81;6285.03;6223.78;6250.69;2425122000
09/04/2010;6226.56;6254.49;6216.6;6249.7;2957592000
08/04/2010;6199.94;6207.14;6138.02;6171.83;3064304000
07/04/2010;6248.37;6256.4;6208.52;6222.41;2863532000
06/04/2010;6250.01;6265.32;6214.18;6252.21;2937427000
01/04/2010;6189.38;6238.44;6186.59;6235.56;2862940000
31/03/2010;6139.4;6162.18;6108.34;6153.55;3426816000
30/03/2010;6187.64;6203.5;6135.51;6142.45;3116488000
29/03/2010;6149.75;6172.85;6128.21;6156.85;2566603000
26/03/2010;6125.87;6135.95;6105.67;6120.05;3297600000
25/03/2010;6043.84;6139.5;6038.05;6132.95;3600706000
24/03/2010;6038;6044.64;5964.76;6039;3340660000
23/03/2010;5987.09;6030.94;5981.35;6017.27;2979368000
22/03/2010;5961.03;5987.5;5910.85;5987.5;2806725000
19/03/2010;6031.73;6041.95;5956.81;5982.43;7185246000
18/03/2010;6005.29;6039.3;5995.7;6012.31;2954829000
17/03/2010;5999.31;6035.95;5991.41;6024.28;3391728000
16/03/2010;5934.71;5991.11;5930.34;5970.99;2656238000
15/03/2010;5933.63;5953.19;5898.22;5903.56;2271444000
12/03/2010;5944.57;5989.88;5934.15;5945.11;3137448000
11/03/2010;5913.17;5954.55;5906.84;5928.63;2606970000
10/03/2010;5882.76;5951.93;5874.75;5936.72;2703088000
09/03/2010;5872.57;5900.16;5838.17;5885.89;2488713000
08/03/2010;5891.74;5894.19;5865.44;5875.91;2494679000
05/03/2010;5816.19;5879.62;5808.36;5877.36;3091695000
04/03/2010;5773.86;5823.11;5767.65;5795.32;2736441000
03/03/2010;5759.22;5828.8;5750.3;5817.88;2980013000
02/03/2010;5728.28;5780.14;5709.74;5776.56;2877171000
01/03/2010;5652.85;5717.72;5641.32;5713.51;2872182000
26/02/2010;5588.99;5605.1;5530.19;5598.46;3279860000
25/02/2010;5562.7;5655.75;5519.2;5532.33;3800267000
24/02/2010;5622.31;5639.71;5572.25;5615.51;3039089000
23/02/2010;5715.63;5732.14;5584.47;5604.07;3331324000
22/02/2010;5741;5743.89;5697.59;5688.44;949295000
19/02/2010;5627.26;5729.58;5626.57;5722.05;3436641000
18/02/2010;5647.66;5691.6;5626.08;5680.41;3458708000
17/02/2010;5640.17;5682.36;5634.98;5648.34;3200258000
16/02/2010;5573.68;5592.12;5498.07;5592.12;2761203000
15/02/2010;5525.74;5547.14;5502.49;5511.1;1470513000
12/02/2010;5550.45;5565.26;5460.05;5500.39;2973587000
11/02/2010;5562.83;5580.77;5454.07;5503.93;3258202000
10/02/2010;5533.71;5592.16;5505.43;5536.37;3369770000
09/02/2010;5485.31;5537.97;5461.51;5498.26;3430582000
08/02/2010;5476.47;5505.06;5434.4;5484.85;3431709000
05/02/2010;5515.69;5527;5433.02;5434.34;5567808000
04/02/2010;5671.17;5696.94;5522.57;5533.24;4368551000
03/02/2010;5714.61;5733.71;5656.9;5672.09;3522658000
02/02/2010;5664.25;5723.2;5624.61;5709.66;3146085000
01/02/2010;5587.5;5673.98;5567.72;5654.48;3056604000
29/01/2010;5566.03;5657.6;5556.19;5608.79;4154840000
28/01/2010;5687.1;5718.81;5540.33;5540.33;4438810000
27/01/2010;5643.52;5673.73;5589.01;5643.2;3809009000
26/01/2010;5593.96;5675.96;5576.92;5668.93;4215196000
25/01/2010;5662.85;5693.86;5624.58;5631.37;3347549000
22/01/2010;5735.68;5740.68;5639.49;5695.32;4758978000
21/01/2010;5878.38;5908.85;5742.45;5746.97;3887775000
20/01/2010;5963.71;5972.77;5832.09;5851.53;3215320000
19/01/2010;5905.33;5988.8;5849.67;5976.48;2942773000
18/01/2010;5897.63;5922.93;5877.65;5918.55;2086312000
15/01/2010;5996.56;6025.36;5866.84;5875.97;4356540000
14/01/2010;5999.08;6009.91;5951.69;5988.88;3343414000
13/01/2010;5937.17;5974.44;5925.24;5963.14;3009920000
12/01/2010;6039.39;6055.56;5924.72;5943;3518485000
11/01/2010;6057.93;6094.26;6031.14;6040.5;2708689000
08/01/2010;6028.62;6053.04;5972.24;6037.61;3165438000
07/01/2010;6016.8;6037.57;5961.25;6019.36;2998764000
06/01/2010;6032.39;6047.57;5997.09;6034.33;2455904000
05/01/2010;6043.94;6058.02;6015.67;6031.86;2728640000
04/01/2010;5975.42;6048.3;5974.43;6048.3;2424073000
30/12/2009;6002.29;6008.75;5949.45;5957.43;942538000
29/12/2009;6010.92;6026.64;6001.22;6011.55;1299588000
28/12/2009;5977.99;6011.28;5977.99;6002.92;1105600000
23/12/2009;5966.11;5988.28;5935.14;5957.44;1570239000
22/12/2009;5939.2;5981.98;5929.67;5945.69;2074788000
21/12/2009;5843.47;5936.27;5843.47;5930.53;2457113000
18/12/2009;5846.97;5900.62;5829.64;5831.21;6567061000
17/12/2009;5884.16;5891.37;5833.9;5844.44;2926309000
16/12/2009;5812.88;5903.43;5812.2;5903.43;3312758000
15/12/2009;5815.83;5828.24;5752.21;5811.34;2471727000
14/12/2009;5803.2;5827.25;5778.83;5802.26;2348002000
11/12/2009;5714.43;5793.07;5714.43;5756.29;2749002000
10/12/2009;5646.65;5741.8;5636.96;5709.02;2291932000
09/12/2009;5673.2;5712.19;5606.5;5647.84;2660682000
08/12/2009;5764.3;5809.8;5659.4;5688.58;2948878000
07/12/2009;5812.11;5812.69;5743.17;5784.75;2256465000
04/12/2009;5752.86;5858.63;5724.27;5817.65;3173677000
03/12/2009;5805.14;5852.87;5754.98;5770.35;3240199000
02/12/2009;5771.5;5813.2;5752.26;5781.68;3031313000
01/12/2009;5654.01;5776.61;5653.08;5776.61;3167038000
30/11/2009;5691.84;5718.34;5607.82;5625.95;3217939000
27/11/2009;5580.52;5718.53;5519.48;5685.61;3298432000
26/11/2009;5785.12;5785.12;5596.98;5614.17;3368103000
25/11/2009;5794.66;5825.87;5753.94;5803.02;2571781000
24/11/2009;5762.57;5814.18;5745.57;5769.31;2615844000
23/11/2009;5689.38;5823.18;5689.38;5801.48;2328329000
20/11/2009;5724.93;5744.53;5638.33;5663.15;3475142000
19/11/2009;5783.91;5791.83;5688.68;5702.18;2559210000
18/11/2009;5793.39;5843.27;5770.66;5787.61;2851036000
17/11/2009;5788.46;5802.32;5760.53;5778.43;2438149000
16/11/2009;5717.46;5812.84;5717.46;5804.82;3091348000
13/11/2009;5661.82;5700.45;5615.68;5686.83;2330808000
12/11/2009;5657.9;5726.28;5632.77;5663.96;2689008000
11/11/2009;5633.09;5705.89;5633.09;5668.35;2642705000
10/11/2009;5627.16;5650.88;5602.55;5613.2;2511193000
09/11/2009;5514.34;5626.15;5514.34;5619.72;2594505000
06/11/2009;5464.55;5524.79;5410.59;5488.25;2879574000
05/11/2009;5404.83;5512;5356.13;5480.92;3400665000
04/11/2009;5378.16;5471;5364.92;5444.23;3130730000
03/11/2009;5412.06;5412.06;5312.69;5353.35;3606449000
02/11/2009;5410.61;5472.03;5378.64;5430.82;2952128000
30/10/2009;5593.15;5597.3;5394.8;5414.96;3684028000
29/10/2009;5491.96;5590.22;5461.55;5587.45;4113740000
28/10/2009;5639.64;5646.01;5493.59;5496.27;5038096000
27/10/2009;5652.87;5673.19;5597.63;5635.02;3551320000
26/10/2009;5764.03;5799.28;5624.1;5642.16;3107104000
23/10/2009;5792.42;5848.68;5731.69;5740.25;2684049000
22/10/2009;5805.53;5805.53;5712.82;5762.98;3091993000
21/10/2009;5827.09;5858.08;5736.85;5833.49;3717648000
20/10/2009;5856.13;5888.21;5801.44;5811.77;3076127000
19/10/2009;5761.3;5857.13;5761.3;5852.56;2931006000
16/10/2009;5848.54;5885.78;5731.05;5743.39;4195696000
15/10/2009;5853.45;5869.11;5805.9;5830.77;3588676000
14/10/2009;5756.69;5859.63;5756.65;5854.14;4507023000
13/10/2009;5777.89;5786.92;5695.16;5714.31;2668201000
12/10/2009;5727.31;5814.21;5727.31;5783.23;2700353000
09/10/2009;5701.49;5748.33;5673.69;5711.88;2491686000
08/10/2009;5679.51;5727.87;5666.79;5716.54;3236493000
07/10/2009;5650.25;5690.92;5626.38;5640.75;2665975000
06/10/2009;5518.69;5662.01;5518.69;5657.64;3395793000
05/10/2009;5477.81;5511.64;5440.23;5508.85;2507034000
02/10/2009;5532.65;5536.59;5442.39;5467.9;3707709000
01/10/2009;5681.88;5726.97;5554.46;5554.55;3226394000
30/09/2009;5728.48;5744.59;5619.57;5675.16;3728840000
29/09/2009;5736.79;5756.26;5690.19;5713.52;3023165000
28/09/2009;5595.36;5682.74;5554.53;5736.31;1946645000
25/09/2009;5615.79;5620.13;5559.47;5581.41;2645047000
24/09/2009;5684.49;5741.54;5586.23;5605.21;3173382000
23/09/2009;5705.88;5754.04;5672.1;5702.05;2579688000
22/09/2009;5686.84;5752.7;5686.84;5709.38;2467823000
21/09/2009;5698.53;5698.53;5617.8;5668.65;2804986000
18/09/2009;5711.34;5760.74;5701.04;5703.83;7156305000
17/09/2009;5722.37;5748.24;5703.22;5731.14;3659316000
16/09/2009;5640.99;5713.49;5640.94;5700.26;3372252000
15/09/2009;5637.21;5649.66;5584.53;5628.98;2851754000
14/09/2009;5599.58;5623.74;5532.3;5620.24;2557433000
11/09/2009;5601.65;5653.15;5601.65;5624.02;2854098000
10/09/2009;5596.45;5626.97;5548.82;5594.77;3500737000
09/09/2009;5463.93;5578.15;5450.4;5574.26;3318662000
08/09/2009;5474.69;5502.77;5455.56;5481.73;2400846000
07/09/2009;5400.76;5477.13;5400.76;5463.51;2274569000
04/09/2009;5328.59;5404.3;5320.28;5384.43;2784915000
03/09/2009;5332.5;5364.03;5278.5;5301.42;2593100000
02/09/2009;5325.94;5337.46;5263.11;5319.84;3032507000
01/09/2009;5479.35;5507.48;5327.29;5327.29;3117028000
31/08/2009;5474.62;5495.56;5437.92;5464.61;1987809000
28/08/2009;5512.17;5573.89;5502.46;5517.35;2328139000
27/08/2009;5512.9;5540.43;5432.16;5470.33;2598225000
26/08/2009;5548.77;5572.47;5500.1;5521.97;2504775000
25/08/2009;5482.99;5562.18;5286.23;5411.36;2576638000
24/08/2009;5482.6;5531.76;5481.36;5519.75;2358727000
21/08/2009;5296.01;5478.18;5286.23;5462.74;3920546000
20/08/2009;5261.66;5325.86;5261.66;5311.06;2103138000
19/08/2009;5210.47;5253.71;5158.6;5231.98;2249482000
18/08/2009;5218.09;5250.74;5200.47;5250.74;1867045000
17/08/2009;5296.33;5296.33;5173.84;5201.61;2747636000
14/08/2009;5402.99;5444.13;5289.78;5309.11;2753039000
13/08/2009;5357.77;5455.27;5357.77;5401.11;2730085000
12/08/2009;5283.41;5367.63;5252.15;5350.09;2487894000
11/08/2009;5423.16;5455.18;5272.36;5285.81;2795022000
10/08/2009;5451.79;5452.2;5390.7;5418.12;2012993000
07/08/2009;5366.38;5480.93;5312.78;5458.96;3140156000
06/08/2009;5389.58;5422.02;5340.36;5369.98;2868657000
05/08/2009;5406.38;5451.77;5333.52;5353.01;3039482000
04/08/2009;5418.83;5427.57;5360.44;5417.02;2607782000
03/08/2009;5330.87;5463.32;5309.35;5426.85;2912235000
31/07/2009;5349.14;5383.02;5303.69;5332.14;3233454000
30/07/2009;5293.55;5396.95;5251.5;5360.66;3733528000
29/07/2009;5168.89;5307.82;5159.25;5270.32;3144931000
28/07/2009;5261.9;5304.05;5174.09;5174.74;3224330000
27/07/2009;5277.72;5309.62;5216.49;5251.55;2462040000
24/07/2009;5233.85;5301.91;5202.02;5229.36;3010870000
23/07/2009;5129.87;5258.84;5101.26;5247.28;2919940000
22/07/2009;5098.84;5137.51;5050.4;5121.56;2470410000
21/07/2009;5041.19;5141.36;5027.3;5093.97;2390810000
20/07/2009;5014.5;5063.6;5007.95;5030.15;2183120000
17/07/2009;4980.01;5017.6;4960.65;4978.4;2753870000
16/07/2009;4920.77;4998.68;4904.24;4957.19;2666410000
15/07/2009;4799.25;4928.45;4798.69;4928.44;2862400000
14/07/2009;4734.2;4802.98;4705.91;4781.69;2474330000
13/07/2009;4564.94;4722.34;4524.01;4722.34;2367590000
10/07/2009;4613.12;4644.5;4570.05;4576.31;1990640000
09/07/2009;4600.17;4669.92;4596.32;4630.07;2100310000
08/07/2009;4594.87;4630.62;4558;4572.65;2240990000
07/07/2009;4663.37;4703.3;4590.69;4598.19;2046050000
06/07/2009;4669.66;4686.9;4611.21;4651.82;1916600000
03/07/2009;4738;4748.32;4685.27;4708.21;1537870000
02/07/2009;4891;4891;4718.49;4718.49;2581420000
01/07/2009;4820.61;4930.35;4818.91;4905.44;2336930000
30/06/2009;4897.46;4905.19;4790.17;4808.64;2305680000
29/06/2009;4768.11;4901.36;4762.61;4885.09;2140000000
26/06/2009;4818.19;4866.8;4753.93;4776.47;2245560000
25/06/2009;4838.04;4838.04;4720.24;4800.56;2305500000
24/06/2009;4728.78;4840.35;4698.19;4836.01;2620000000
23/06/2009;4680.34;4752.86;4669.8;4707.15;2630390000
22/06/2009;4837.28;4846.09;4693.34;4693.4;2930000000
19/06/2009;4844.82;4878.82;4814.5;4839.46;6480000000
18/06/2009;4810.35;4858.6;4768.94;4837.48;2904240000
17/06/2009;4883.06;4886.65;4761.2;4799.98;3520000000
16/06/2009;4899.81;4933.79;4870.2;4890.72;2290000000
15/06/2009;5051.35;5051.35;4886.4;4889.94;2660000000
12/06/2009;5098.01;5108.77;5044.33;5069.24;2170000000
11/06/2009;5039.97;5120.87;5038.03;5107.26;1840000000
10/06/2009;5047.53;5133.4;5034.81;5051.18;2572030000
09/06/2009;5018.41;5064.36;4982.12;4997.86;2241600000
08/06/2009;5060.72;5060.72;4969.96;5004.72;2300000000
05/06/2009;5092.62;5164.72;5047.83;5077.03;2812630000
04/06/2009;5059.8;5121;5044.17;5064.8;2560000000
03/06/2009;5150.02;5158.33;5036.54;5054.53;2439940000
02/06/2009;5116.38;5177.36;5096;5144.06;2864890000
01/06/2009;4992.1;5156.62;4991.21;5142.56;2564140000
29/05/2009;4964.91;5009.6;4928.18;4940.82;3094730000
28/05/2009;4958.65;4986.62;4884.92;4932.88;2467060000
27/05/2009;5002.34;5035.51;4962.76;5000.77;2678000000
26/05/2009;4891.29;4994.05;4802.8;4985.6;2829470000
25/05/2009;4936.04;4942.14;4829.9;4918.45;1448810000
22/05/2009;4904.67;4964.68;4868.56;4918.75;2168830000
21/05/2009;4997.49;4997.49;4874.97;4900.67;2244590000
20/05/2009;4954.35;5060.76;4949.85;5038.94;3802570000
19/05/2009;4874.84;5004.62;4874.84;4959.62;4168460000
18/05/2009;4704.78;4858.65;4683.61;4851.96;3125690000
15/05/2009;4757.32;4776.64;4685.18;4737.5;3840220000
14/05/2009;4727.68;4744.62;4653.25;4738.47;3302460000
13/05/2009;4864.67;4881.25;4714.18;4727.61;4265680000
12/05/2009;4836.99;4926.69;4821.53;4854.11;3449410000
11/05/2009;4907.29;4916.79;4832.62;4866.91;3082050000
08/05/2009;4851.52;4965.45;4846.85;4913.9;3797850000
07/05/2009;4898.54;4980.3;4792.17;4804.1;4528270000
06/05/2009;4848.94;4945.39;4827.88;4880.71;4078300000
05/05/2009;4897.4;4928.03;4843.6;4853.03;3575460000
04/05/2009;4790.03;4908.2;4781.97;4902.45;2910390000
30/04/2009;4732.9;4837.22;4710.09;4769.45;4932030000
29/04/2009;4617.01;4722.11;4611.54;4704.56;4128830000
28/04/2009;4659.81;4661.2;4547.9;4607.42;3589900000
27/04/2009;4625.41;4712.97;4571.54;4694.07;3164580000
24/04/2009;4545.25;4674.73;4542.89;4674.32;3399490000
23/04/2009;4565.44;4609.17;4524.48;4538.21;3811170000
22/04/2009;4508.78;4594.88;4456.5;4594.42;4205770000
21/04/2009;4488.63;4542.92;4390.7;4501.63;4310350000
20/04/2009;4655.84;4667.65;4470.94;4486.3;3404170000
17/04/2009;4622.28;4680.63;4590.72;4676.84;4500210000
16/04/2009;4570.34;4644.84;4531.94;4609.46;2660070000
15/04/2009;4527.66;4559.28;4488.26;4549.79;2340430000
14/04/2009;4489.02;4583.91;4461.48;4557.01;3192210000
09/04/2009;4397.06;4510.74;4377.98;4491.12;2962210000
08/04/2009;4286.47;4377.35;4228.89;4357.92;2665120000
07/04/2009;4359.21;4379.33;4276.29;4322.5;2571130000
06/04/2009;4421.71;4457.19;4306.48;4349.81;3265830000
03/04/2009;4353.46;4456.3;4335.09;4384.99;3845730000
02/04/2009;4173.62;4404.62;4173.09;4381.92;4660030000
01/04/2009;4074.79;4148.66;3997.46;4131.07;2763350000
31/03/2009;4007.66;4091.66;4007.22;4084.76;2550190000
30/03/2009;4175.41;4175.45;3987.39;3989.23;2746050000
27/03/2009;4251.86;4272.12;4155.54;4203.55;3010720000
26/03/2009;4226.97;4262.96;4210.98;4259.37;2913310000
25/03/2009;4175.33;4262.23;4139.59;4223.29;3139990000
24/03/2009;4201.49;4239.74;4150.97;4187.36;3205670000
23/03/2009;4109.28;4184.77;4102.34;4176.37;3223650000
20/03/2009;4006.47;4081.73;3995.09;4068.74;5838700000
19/03/2009;4013.69;4137.8;4002.33;4043.46;4354300000
18/03/2009;4024.18;4066.69;3948.59;3996.32;2737220000
17/03/2009;4040.83;4046.42;3947.28;3975.82;2917390000
16/03/2009;3990.83;4063.02;3984.59;4044.54;2707990000
13/03/2009;3988.05;4053.84;3936.81;3953.6;3077830000
12/03/2009;3890.23;3971.25;3802.2;3956.22;3520900000
11/03/2009;3866.74;3994.77;3829.13;3914.1;3684400000
10/03/2009;3716.29;3754.6;3681.33;3886.98;732133000
09/03/2009;3677.07;3706.32;3588.89;3692.03;2580060000
06/03/2009;3699.33;3769.13;3638;3666.41;3249950000
05/03/2009;3864.18;3864.18;3695.49;3695.49;3285970000
04/03/2009;3724.74;3891.71;3721.91;3890.94;3498360000
03/03/2009;3724.53;3755.88;3667.86;3690.72;2681370000
02/03/2009;3817.58;3821.97;3692.78;3710.07;2936960000
27/02/2009;3907.85;3907.85;3764.71;3843.74;3842750000
26/02/2009;3882.88;3989.63;3849.76;3942.62;3799580000
25/02/2009;3937.93;3977.77;3790.79;3846.21;3277580000
24/02/2009;3922.02;3932.59;3816.88;3895.75;3050110000
23/02/2009;4057.25;4111.52;3912.71;3936.45;2611210000
20/02/2009;4164.51;4167.05;4014.66;4014.66;3807770000
19/02/2009;4212.71;4275.09;4189.16;4215.21;2341140000
18/02/2009;4229.53;4255.39;4124.11;4204.96;2694500000
17/02/2009;4329.35;4329.7;4195.22;4216.6;3126690000
16/02/2009;4386.46;4421.78;4359.29;4366.64;1794570000
13/02/2009;4458.74;4508.72;4397.6;4413.39;2352830000
12/02/2009;4518.68;4518.68;4371.47;4407.56;2796080000
11/02/2009;4491.72;4539.22;4466.06;4530.09;2350160000
10/02/2009;4636.64;4649.23;4505.54;4505.54;3175670000
09/02/2009;4627.83;4688.59;4596.74;4666.82;3092550000
06/02/2009;4524.8;4657.06;4506.45;4644.63;3615680000
05/02/2009;4443.95;4519.44;4387.83;4510.49;2952740000
04/02/2009;4388.26;4545.52;4372.01;4492.79;3184130000
03/02/2009;4302.52;4385.44;4224.53;4374.96;2656430000
02/02/2009;4309.17;4309.19;4198.59;4271.04;2160280000
30/01/2009;4420.33;4454.39;4312.17;4338.35;2977510000
29/01/2009;4495.74;4501.44;4393.98;4428.11;2873200000
28/01/2009;4347.78;4533.7;4347.78;4518.72;3707280000
27/01/2009;4322.99;4360.79;4265.1;4323.42;2689410000
26/01/2009;4165.71;4371.52;4145.12;4326.87;3098700000
23/01/2009;4204;4222.01;4067.43;4178.94;3281500000
22/01/2009;4313.36;4368.47;4197.02;4219.42;2924640000
21/01/2009;4208.19;4313.69;4140.26;4261.15;3395840000
20/01/2009;4297.42;4382.11;4222.76;4239.85;3082250000
19/01/2009;4409.88;4452.57;4249.91;4316.14;2481770000
16/01/2009;4395.79;4474.86;4357.82;4366.28;3167810000
15/01/2009;4434.22;4451.32;4295.76;4336.73;3782710000
14/01/2009;4661.84;4670.84;4379.88;4422.35;4489880000
13/01/2009;4704.51;4704.51;4596.49;4636.94;3279410000
12/01/2009;4765.38;4791.96;4708.5;4719.62;2556420000
09/01/2009;4891.58;4932.66;4743.97;4783.89;3391470000
08/01/2009;4897.16;4917.62;4820.08;4879.91;3232090000
07/01/2009;5008.62;5010.97;4914.22;4937.47;2871820000
06/01/2009;4992.67;5111.02;4960.21;5026.31;2984450000
05/01/2009;5010.18;5034.85;4949.36;4983.99;2780430000
02/01/2009;4856.85;4974.73;4838.49;4973.07;2065000000
30/12/2008;4754.22;4810.41;4754.22;4810.2;1775660000
29/12/2008;4660.17;4732.85;4655.91;4704.86;2032370000
23/12/2008;4633.47;4718.6;4622.97;4629.38;2148990000
22/12/2008;4693.66;4701.11;4575.52;4639.02;3242600000
19/12/2008;4720.88;4785.32;4647.13;4696.7;7659890000
18/12/2008;4730.1;4784.72;4715.82;4756.4;3422420000
17/12/2008;4768.71;4784.41;4639.17;4708.38;3897870000
16/12/2008;4663.36;4758.27;4655.87;4729.91;3245560000
15/12/2008;4718.39;4773.32;4627.46;4654.82;2563740000
12/12/2008;4660.05;4699.06;4521.52;4663.37;3687020000
11/12/2008;4791.56;4822.21;4710.04;4767.2;3153510000
10/12/2008;4810.48;4839.14;4742.9;4804.88;3188110000
09/12/2008;4673.52;4850.39;4622.24;4779.11;3945740000
08/12/2008;4548.87;4775.71;4548.87;4715.88;4750340000
05/12/2008;4529.2;4530.7;4321.64;4381.47;4028890000
04/12/2008;4559.98;4732.93;4491.86;4564.23;3922280000
03/12/2008;4508.88;4602.88;4377.63;4567.24;3515240000
02/12/2008;4349.13;4572.18;4304.03;4531.79;3831580000
01/12/2008;4653.12;4667.91;4367.92;4394.79;3480870000
28/11/2008;4666.41;4703.67;4566.84;4669.44;3455270000
27/11/2008;4596.4;4682.91;4589.16;4665.27;2897490000
26/11/2008;4528.55;4612.22;4423.67;4560.5;3643790000
25/11/2008;4521.85;4693.1;4455.3;4560.42;5406580000
24/11/2008;4167.71;4579.07;4154.55;4554.33;5208600000
21/11/2008;4228.31;4296.86;4034.96;4127.41;4724580000
20/11/2008;4274.98;4313.16;4113.49;4220.2;4650820000
19/11/2008;4586.33;4586.69;4337.92;4354.09;4264690000
18/11/2008;4556.48;4607.54;4445.88;4579.47;3413350000
17/11/2008;4700.5;4733.79;4512.21;4557.27;3494690000
14/11/2008;4723.29;4874.16;4695.79;4710.24;3861210000
13/11/2008;4599.64;4713.78;4524.89;4649.52;3784350000
12/11/2008;4801.9;4875.66;4555.44;4620.8;4243150000
11/11/2008;4984.32;4984.32;4742.48;4761.58;4021370000
10/11/2008;5024.43;5135.15;4998.04;5025.53;3378740000
07/11/2008;4827.56;5018.41;4751.24;4938.46;4046670000
06/11/2008;5101.98;5101.98;4781.51;4813.57;5595840000
05/11/2008;5268.8;5271.91;5142.85;5166.87;4882860000
04/11/2008;5018.83;5302.57;4993.1;5278.04;5778500000
03/11/2008;5053.94;5089.54;4967.94;5026.84;5228020000
31/10/2008;4856.02;5066.81;4785.11;4987.97;8789690000
30/10/2008;4894.14;5042.49;4827.27;4869.3;9721710000
29/10/2008;4460.26;4885.85;4460.26;4808.69;13641700000
28/10/2008;4314.91;4823.45;4314.91;4823.45;19745000000
27/10/2008;4143.45;4486.13;4062.77;4334.64;10616600000
24/10/2008;4362.79;4362.93;4014.6;4295.67;7343550000
23/10/2008;4559.71;4576.87;4364.2;4519.7;5555570000
22/10/2008;4739.74;4740.31;4535.64;4571.07;5167020000
21/10/2008;4882.8;4909.64;4736.22;4784.41;4464140000
20/10/2008;4891.76;4941.19;4754.27;4835.01;5922000000
17/10/2008;4757.98;4835.9;4576.58;4781.33;8893720000
16/10/2008;4675.9;4890.78;4521.91;4622.81;8777920000
15/10/2008;5187.39;5192.13;4790.68;4861.63;7738260000
14/10/2008;5135.14;5383.79;5095.12;5199.19;8229620000
13/10/2008;4642.02;5062.45;4641.38;5062.45;8943260000
10/10/2008;4594.53;4653.98;4308;4544.31;11634500000
09/10/2008;5054.9;5153.53;4803.62;4887;7844920000
08/10/2008;5237.11;5319.15;4870.2;5013.62;11343500000
07/10/2008;5450.38;5502.33;5300.3;5326.63;11836900000
06/10/2008;5606.07;5606.07;5292.84;5387.01;9115760000
03/10/2008;5682.33;5831.97;5617.81;5797.03;6123240000
02/10/2008;5794.1;5876.93;5630.46;5660.63;7025650000
01/10/2008;5865.08;5866.4;5746.82;5806.33;6228930000
30/09/2008;5728.3;5836.77;5658.2;5831.02;7961230000
